0,0,0,3.329708003,0
0.3329708,0.3329708,0.03329708,-6.428760889,0.06283175
-0.309905289,-0.309905289,-0.030990529,1.423590179,0.125662879
-0.167546271,-0.167546271,-0.016754627,-9.338556242,0.188492769
-1.101401895,-1.101401895,-0.110140189,-2.961722204,0.251320798
-1.397574115,-1.397574115,-0.139757412,1.417358277,0.314146346
-1.255838288,-1.255838288,-0.125583829,3.078589647,0.376968794
-0.947979323,-0.947979323,-0.094797932,-6.077765066,0.439787522
-1.555755829,-1.555755829,-0.155575583,7.964417765,0.502601909
-0.759314053,-0.759314053,-0.075931405,-3.093939307,0.565411335
-1.068707984,-1.068707984,-0.106870798,-5.695041095,0.628215182
-1.971182893,-2.304153694,-0.163821209,-1.510482905,0.691012827
-1.479355095,-1.169449806,-0.178926038,-7.326518035,0.753803653
-2.354365917,-2.186819646,-0.252191219,-3.700758077,0.81658704
-1.7905861,-0.689184205,-0.289198799,-7.073612104,0.879362366
-2.20177509,-0.804200975,-0.359934921,-7.124852579,0.942129014
-3.055996176,-1.800157888,-0.431183446,8.383479958,1.004886364
-2.525507144,-1.577527822,-0.347348647,0.808391474,1.067633795
-1.836891491,-0.281135661,-0.339264732,-4.748625699,1.13037069
-3.108195837,-2.348881784,-0.386750989,6.348494611,1.193096428
-2.163952445,-1.095244461,-0.323266043,-1.132844857,1.255810391
-1.707732821,0.263450072,-0.334594491,-8.545611033,1.318511959
-2.411245634,-0.931890539,-0.420050602,-3.13686956,1.381200514
-1.992280787,0.36208513,-0.451419297,4.543710525,1.443875438
-1.167833926,0.622752174,-0.405982192,8.31685328,1.506536111
0.371212612,2.572987702,-0.322813659,-5.675629168,1.569181915
0.516134953,3.572131129,-0.379569951,4.226496946,1.631812231
0.100436652,2.625943796,-0.337304982,-0.841029547,1.694426443
-0.06450545,1.77238604,-0.345715277,5.53445218,1.757023931
0.963802338,4.071998175,-0.290370755,-1.037041202,1.819604078
0.225248756,2.389201201,-0.300741167,6.512450421,1.882166266
0.989778284,2.697511105,-0.235616663,-2.114469094,1.944709878
1.632892478,4.044138112,-0.256761354,0.595376526,2.007234297
2.006117087,3.998397873,-0.250807589,-6.134018446,2.069738905
0.938344189,2.106178116,-0.312147773,8.098668086,2.132223086
0.91652567,0.545313058,-0.231161092,4.937023081,2.194686222
1.977790895,1.461655942,-0.181790862,11.95396319,2.257127697
2.750537519,2.650100868,-0.06225123,10.16501251,2.319546896
3.851141725,3.915647175,0.039398895,5.748164159,2.381943202
3.872512923,2.908710585,0.096880537,0.388714473,2.444315999
4.015088491,3.789839734,0.100767682,-5.87824279,2.506664671
2.776019169,1.786240885,0.041985254,1.191682191,2.568988604
3.106634298,1.47374182,0.053902076,4.714362329,2.631287182
3.518532878,1.512415792,0.101045699,-2.243262668,2.69355979
3.907608456,2.969264267,0.078613072,2.673240721,2.755805814
